season,Week,date,home,away,home_score,away_score,HomeWin,AwayWin,_HomeNick,_AwayNick,spread_home,total_close,ml_home,ml_away
2022,Week 18,2022-01-08,Colts,Texans,31.0,32.0,0.0,1.0,Colts,Texans,,,,
2022,Week 18,2022-01-08,Dolphins,Jets,11.0,6.0,1.0,0.0,Dolphins,Jets,,,,
2022,Week 18,2022-01-08,Saints,Panthers,7.0,10.0,0.0,1.0,Saints,Panthers,,,,
2022,Week 18,2022-01-08,Steelers,Browns,28.0,14.0,1.0,0.0,Steelers,Browns,,,,
2022,Week 18,2022-01-08,Eagles,Giants,22.0,16.0,1.0,0.0,Eagles,Giants,,,,
2022,Week 18,2022-01-08,Commanders,Cowboys,26.0,6.0,1.0,0.0,Commanders,Cowboys,,,,
2022,Week 18,2022-01-08,Broncos,Chargers,31.0,28.0,1.0,0.0,Broncos,Chargers,,,,
2022,Week 18,2022-01-08,Seahawks,Rams,19.0,16.0,1.0,0.0,Seahawks,Rams,,,,
2022,Week 18,2022-01-08,49ers,Cardinals,38.0,13.0,1.0,0.0,49ers,Cardinals,,,,
2022,Week 18,2022-01-08,Packers,Lions,16.0,20.0,0.0,1.0,Packers,Lions,,,,
2022,Wild Card Weekend,2022-01-14,49ers,Seahawks,41.0,23.0,1.0,0.0,49ers,Seahawks,,,,
2022,Wild Card Weekend,2022-01-14,Jaguars,Chargers,31.0,30.0,1.0,0.0,Jaguars,Chargers,,,,
2022,Wild Card Weekend,2022-01-15,Bills,Dolphins,34.0,31.0,1.0,0.0,Bills,Dolphins,,,,
2022,Wild Card Weekend,2022-01-15,Vikings,Giants,24.0,31.0,0.0,1.0,Vikings,Giants,,,,
2022,Wild Card Weekend,2022-01-15,Bengals,Ravens,24.0,17.0,1.0,0.0,Bengals,Ravens,,,,
2022,Wild Card Weekend,2022-01-16,Buccaneers,Cowboys,14.0,31.0,0.0,1.0,Buccaneers,Cowboys,,,,
2022,Divisional Playoffs,2022-01-21,Chiefs,Jaguars,27.0,20.0,1.0,0.0,Chiefs,Jaguars,,,,
2022,Divisional Playoffs,2022-01-21,Eagles,Giants,38.0,7.0,1.0,0.0,Eagles,Giants,,,,
2022,Divisional Playoffs,2022-01-22,Bills,Bengals,10.0,27.0,0.0,1.0,Bills,Bengals,,,,
2022,Divisional Playoffs,2022-01-22,49ers,Cowboys,19.0,12.0,1.0,0.0,49ers,Cowboys,,,,
2022,Conference Championships,2022-01-29,Eagles,49ers,31.0,7.0,1.0,0.0,Eagles,49ers,,,,
2022,Conference Championships,2022-01-29,Chiefs,Bengals,23.0,20.0,1.0,0.0,Chiefs,Bengals,,,,
2022,Super Bowl,2022-02-12,Eagles,Chiefs,35.0,38.0,0.0,1.0,Eagles,Chiefs,,,,
2023,Hall Of Fame,2023-08-03,Browns,Jets,21.0,16.0,1.0,0.0,Browns,Jets,,,,
2023,Preseason Week 1,2023-08-10,Patriots,Texans,9.0,20.0,0.0,1.0,Patriots,Texans,,,,
2023,Preseason Week 1,2023-08-10,Seahawks,Vikings,24.0,13.0,1.0,0.0,Seahawks,Vikings,,,,
2023,Preseason Week 1,2023-08-11,Lions,Giants,21.0,16.0,1.0,0.0,Lions,Giants,,,,
2023,Preseason Week 1,2023-08-11,Buccaneers,Steelers,17.0,27.0,0.0,1.0,Buccaneers,Steelers,,,,
2023,Preseason Week 1,2023-08-11,Bengals,Packers,19.0,36.0,0.0,1.0,Bengals,Packers,,,,
2023,Preseason Week 1,2023-08-11,Dolphins,Falcons,3.0,19.0,0.0,1.0,Dolphins,Falcons,,,,
2023,Preseason Week 1,2023-08-11,Browns,Commanders,15.0,17.0,0.0,1.0,Browns,Commanders,,,,
2023,Preseason Week 1,2023-08-11,Cardinals,Broncos,18.0,17.0,1.0,0.0,Cardinals,Broncos,,,,
2023,Preseason Week 1,2023-08-12,Bears,Titans,23.0,17.0,1.0,0.0,Bears,Titans,,,,
2023,Preseason Week 1,2023-08-12,Bills,Colts,23.0,19.0,1.0,0.0,Bills,Colts,,,,
2023,Preseason Week 1,2023-08-12,Panthers,Jets,0.0,27.0,0.0,1.0,Panthers,Jets,,,,
2023,Preseason Week 1,2023-08-12,Cowboys,Jaguars,23.0,28.0,0.0,1.0,Cowboys,Jaguars,,,,
2023,Preseason Week 1,2023-08-12,Ravens,Eagles,20.0,19.0,1.0,0.0,Ravens,Eagles,,,,
2023,Preseason Week 1,2023-08-12,Rams,Chargers,17.0,34.0,0.0,1.0,Rams,Chargers,,,,
2023,Preseason Week 1,2023-08-13,Saints,Chiefs,26.0,24.0,1.0,0.0,Saints,Chiefs,,,,
2023,Preseason Week 1,2023-08-13,Raiders,49ers,34.0,7.0,1.0,0.0,Raiders,49ers,,,,
2023,Preseason Week 2,2023-08-17,Eagles,Browns,18.0,18.0,0.0,0.0,Eagles,Browns,,,,
2023,Preseason Week 2,2023-08-18,Giants,Panthers,21.0,19.0,1.0,0.0,Giants,Panthers,,,,
2023,Preseason Week 2,2023-08-18,Falcons,Bengals,13.0,13.0,0.0,0.0,Falcons,Bengals,,,,
2023,Preseason Week 2,2023-08-19,Lions,Jaguars,7.0,25.0,0.0,1.0,Lions,Jaguars,,,,
2023,Preseason Week 2,2023-08-19,Texans,Dolphins,3.0,28.0,0.0,1.0,Texans,Dolphins,,,,
2023,Preseason Week 2,2023-08-19,Steelers,Bills,27.0,15.0,1.0,0.0,Steelers,Bills,,,,
2023,Preseason Week 2,2023-08-19,Colts,Bears,24.0,17.0,1.0,0.0,Colts,Bears,,,,
2023,Preseason Week 2,2023-08-19,Jets,Buccaneers,6.0,13.0,0.0,1.0,Jets,Buccaneers,,,,
2023,Preseason Week 2,2023-08-19,Packers,Patriots,17.0,21.0,0.0,1.0,Packers,Patriots,,,,
2023,Preseason Week 2,2023-08-19,Vikings,Titans,16.0,24.0,0.0,1.0,Vikings,Titans,,,,
2023,Preseason Week 2,2023-08-19,Cardinals,Chiefs,10.0,38.0,0.0,1.0,Cardinals,Chiefs,,,,
2023,Preseason Week 2,2023-08-19,49ers,Broncos,21.0,20.0,1.0,0.0,49ers,Broncos,,,,
2023,Preseason Week 2,2023-08-19,Rams,Raiders,17.0,34.0,0.0,1.0,Rams,Raiders,,,,
2023,Preseason Week 2,2023-08-19,Seahawks,Cowboys,22.0,14.0,1.0,0.0,Seahawks,Cowboys,,,,
2023,Preseason Week 2,2023-08-20,Chargers,Saints,17.0,22.0,0.0,1.0,Chargers,Saints,,,,
2023,Preseason Week 2,2023-08-21,Commanders,Ravens,29.0,28.0,1.0,0.0,Commanders,Ravens,,,,
2023,Preseason Week 3,2023-08-24,Falcons,Steelers,0.0,24.0,0.0,1.0,Falcons,Steelers,,,,
2023,Preseason Week 3,2023-08-24,Eagles,Colts,13.0,27.0,0.0,1.0,Eagles,Colts,,,,
2023,Preseason Week 3,2023-08-25,Panthers,Lions,17.0,26.0,0.0,1.0,Panthers,Lions,,,,
2023,Preseason Week 3,2023-08-25,Titans,Patriots,23.0,7.0,1.0,0.0,Titans,Patriots,,,,
2023,Preseason Week 3,2023-08-25,49ers,Chargers,12.0,23.0,0.0,1.0,49ers,Chargers,,,,
2023,Preseason Week 3,2023-08-26,Packers,Seahawks,19.0,15.0,1.0,0.0,Packers,Seahawks,,,,
2023,Preseason Week 3,2023-08-26,Vikings,Cardinals,17.0,18.0,0.0,1.0,Vikings,Cardinals,,,,
2023,Preseason Week 3,2023-08-26,Chiefs,Browns,33.0,32.0,1.0,0.0,Chiefs,Browns,,,,
2023,Preseason Week 3,2023-08-26,Bears,Bills,21.0,24.0,0.0,1.0,Bears,Bills,,,,
2023,Preseason Week 3,2023-08-26,Giants,Jets,24.0,32.0,0.0,1.0,Giants,Jets,,,,
2023,Preseason Week 3,2023-08-26,Commanders,Bengals,21.0,19.0,1.0,0.0,Commanders,Bengals,,,,
2023,Preseason Week 3,2023-08-26,Buccaneers,Ravens,26.0,20.0,1.0,0.0,Buccaneers,Ravens,,,,
2023,Preseason Week 3,2023-08-26,Jaguars,Dolphins,31.0,18.0,1.0,0.0,Jaguars,Dolphins,,,,
2023,Preseason Week 3,2023-08-26,Cowboys,Raiders,31.0,16.0,1.0,0.0,Cowboys,Raiders,,,,
2023,Preseason Week 3,2023-08-26,Broncos,Rams,41.0,0.0,1.0,0.0,Broncos,Rams,,,,
2023,Preseason Week 3,2023-08-27,Saints,Texans,13.0,17.0,0.0,1.0,Saints,Texans,,,,
2023,Week 1,2023-09-07,Chiefs,Lions,20.0,21.0,0.0,1.0,Chiefs,Lions,,,,
2023,Week 1,2023-09-10,Falcons,Panthers,24.0,10.0,1.0,0.0,Falcons,Panthers,,,,
2023,Week 1,2023-09-10,Ravens,Texans,25.0,9.0,1.0,0.0,Ravens,Texans,,,,
2023,Week 1,2023-09-10,Browns,Bengals,24.0,3.0,1.0,0.0,Browns,Bengals,,,,
2023,Week 1,2023-09-10,Colts,Jaguars,21.0,31.0,0.0,1.0,Colts,Jaguars,,,,
2023,Week 1,2023-09-10,Vikings,Buccaneers,17.0,20.0,0.0,1.0,Vikings,Buccaneers,,,,
2023,Week 1,2023-09-10,Saints,Titans,16.0,15.0,1.0,0.0,Saints,Titans,,,,
2023,Week 1,2023-09-10,Steelers,49ers,7.0,30.0,0.0,1.0,Steelers,49ers,,,,
2023,Week 1,2023-09-10,Commanders,Cardinals,20.0,16.0,1.0,0.0,Commanders,Cardinals,,,,
2023,Week 1,2023-09-10,Bears,Packers,20.0,38.0,0.0,1.0,Bears,Packers,,,,
2023,Week 1,2023-09-10,Broncos,Raiders,16.0,17.0,0.0,1.0,Broncos,Raiders,,,,
2023,Week 1,2023-09-10,Chargers,Dolphins,34.0,36.0,0.0,1.0,Chargers,Dolphins,,,,
2023,Week 1,2023-09-10,Patriots,Eagles,20.0,25.0,0.0,1.0,Patriots,Eagles,,,,
2023,Week 1,2023-09-10,Seahawks,Rams,13.0,30.0,0.0,1.0,Seahawks,Rams,,,,
2023,Week 1,2023-09-10,Giants,Cowboys,0.0,40.0,0.0,1.0,Giants,Cowboys,,,,
2023,Week 1,2023-09-11,Jets,Bills,22.0,16.0,1.0,0.0,Jets,Bills,,,,
2023,Week 2,2023-09-14,Eagles,Vikings,34.0,28.0,1.0,0.0,Eagles,Vikings,,,,
2023,Week 2,2023-09-17,Falcons,Packers,25.0,24.0,1.0,0.0,Falcons,Packers,,,,
2023,Week 2,2023-09-17,Bills,Raiders,38.0,10.0,1.0,0.0,Bills,Raiders,,,,
2023,Week 2,2023-09-17,Bengals,Ravens,24.0,27.0,0.0,1.0,Bengals,Ravens,,,,
2023,Week 2,2023-09-17,Lions,Seahawks,31.0,37.0,0.0,1.0,Lions,Seahawks,,,,
2023,Week 2,2023-09-17,Texans,Colts,20.0,31.0,0.0,1.0,Texans,Colts,,,,
2023,Week 2,2023-09-17,Jaguars,Chiefs,9.0,17.0,0.0,1.0,Jaguars,Chiefs,,,,
2023,Week 2,2023-09-17,Buccaneers,Bears,27.0,17.0,1.0,0.0,Buccaneers,Bears,,,,
2023,Week 2,2023-09-17,Titans,Chargers,27.0,24.0,1.0,0.0,Titans,Chargers,,,,
2023,Week 2,2023-09-17,Cardinals,Giants,28.0,31.0,0.0,1.0,Cardinals,Giants,,,,
2023,Week 2,2023-09-17,Rams,49ers,23.0,30.0,0.0,1.0,Rams,49ers,,,,
2023,Week 2,2023-09-17,Cowboys,Jets,30.0,10.0,1.0,0.0,Cowboys,Jets,,,,
2023,Week 2,2023-09-17,Broncos,Commanders,33.0,35.0,0.0,1.0,Broncos,Commanders,,,,
2023,Week 2,2023-09-17,Patriots,Dolphins,17.0,24.0,0.0,1.0,Patriots,Dolphins,,,,
2023,Week 2,2023-09-18,Panthers,Saints,17.0,20.0,0.0,1.0,Panthers,Saints,,,,
2023,Week 2,2023-09-18,Steelers,Browns,26.0,22.0,1.0,0.0,Steelers,Browns,,,,
2023,Week 3,2023-09-21,49ers,Giants,30.0,12.0,1.0,0.0,49ers,Giants,,,,
2023,Week 3,2023-09-24,Ravens,Colts,19.0,22.0,0.0,1.0,Ravens,Colts,,,,
2023,Week 3,2023-09-24,Browns,Titans,27.0,3.0,1.0,0.0,Browns,Titans,,,,
2023,Week 3,2023-09-24,Lions,Falcons,20.0,6.0,1.0,0.0,Lions,Falcons,,,,
2023,Week 3,2023-09-24,Packers,Saints,18.0,17.0,1.0,0.0,Packers,Saints,,,,
2023,Week 3,2023-09-24,Jaguars,Texans,17.0,37.0,0.0,1.0,Jaguars,Texans,,,,
2023,Week 3,2023-09-24,Dolphins,Broncos,70.0,20.0,1.0,0.0,Dolphins,Broncos,,,,
2023,Week 3,2023-09-24,Vikings,Chargers,24.0,28.0,0.0,1.0,Vikings,Chargers,,,,
2023,Week 3,2023-09-24,Jets,Patriots,10.0,15.0,0.0,1.0,Jets,Patriots,,,,
2023,Week 3,2023-09-24,Commanders,Bills,3.0,37.0,0.0,1.0,Commanders,Bills,,,,
2023,Week 3,2023-09-24,Seahawks,Panthers,37.0,27.0,1.0,0.0,Seahawks,Panthers,,,,
2023,Week 3,2023-09-24,Cardinals,Cowboys,28.0,16.0,1.0,0.0,Cardinals,Cowboys,,,,
2023,Week 3,2023-09-24,Chiefs,Bears,41.0,10.0,1.0,0.0,Chiefs,Bears,,,,
2023,Week 3,2023-09-24,Raiders,Steelers,18.0,23.0,0.0,1.0,Raiders,Steelers,,,,
2023,Week 3,2023-09-25,Buccaneers,Eagles,11.0,25.0,0.0,1.0,Buccaneers,Eagles,,,,
2023,Week 3,2023-09-25,Bengals,Rams,19.0,16.0,1.0,0.0,Bengals,Rams,,,,
2023,Week 4,2023-09-28,Packers,Lions,20.0,34.0,0.0,1.0,Packers,Lions,,,,
2023,Week 4,2023-10-01,Jaguars,Falcons,23.0,7.0,1.0,0.0,Jaguars,Falcons,,,,
2023,Week 4,2023-10-01,Bills,Dolphins,48.0,20.0,1.0,0.0,Bills,Dolphins,,,,
2023,Week 4,2023-10-01,Panthers,Vikings,13.0,21.0,0.0,1.0,Panthers,Vikings,,,,
2023,Week 4,2023-10-01,Bears,Broncos,28.0,31.0,0.0,1.0,Bears,Broncos,,,,
2023,Week 4,2023-10-01,Browns,Ravens,3.0,28.0,0.0,1.0,Browns,Ravens,,,,
2023,Week 4,2023-10-01,Texans,Steelers,30.0,6.0,1.0,0.0,Texans,Steelers,,,,
2023,Week 4,2023-10-01,Colts,Rams,23.0,29.0,0.0,1.0,Colts,Rams,,,,
2023,Week 4,2023-10-01,Saints,Buccaneers,9.0,26.0,0.0,1.0,Saints,Buccaneers,,,,
2023,Week 4,2023-10-01,Eagles,Commanders,34.0,31.0,1.0,0.0,Eagles,Commanders,,,,
2023,Week 4,2023-10-01,Titans,Bengals,27.0,3.0,1.0,0.0,Titans,Bengals,,,,
2023,Week 4,2023-10-01,Chargers,Raiders,24.0,17.0,1.0,0.0,Chargers,Raiders,,,,
2023,Week 4,2023-10-01,Cowboys,Patriots,38.0,3.0,1.0,0.0,Cowboys,Patriots,,,,
2023,Week 4,2023-10-01,49ers,Cardinals,35.0,16.0,1.0,0.0,49ers,Cardinals,,,,
2023,Week 4,2023-10-01,Jets,Chiefs,20.0,23.0,0.0,1.0,Jets,Chiefs,,,,
2023,Week 4,2023-10-02,Giants,Seahawks,3.0,24.0,0.0,1.0,Giants,Seahawks,,,,
2023,Week 5,2023-10-05,Commanders,Bears,20.0,40.0,0.0,1.0,Commanders,Bears,,,,
2023,Week 5,2023-10-08,Bills,Jaguars,20.0,25.0,0.0,1.0,Bills,Jaguars,,,,
2023,Week 5,2023-10-08,Falcons,Texans,21.0,19.0,1.0,0.0,Falcons,Texans,,,,
2023,Week 5,2023-10-08,Lions,Panthers,42.0,24.0,1.0,0.0,Lions,Panthers,,,,
2023,Week 5,2023-10-08,Colts,Titans,23.0,16.0,1.0,0.0,Colts,Titans,,,,
2023,Week 5,2023-10-08,Dolphins,Giants,31.0,16.0,1.0,0.0,Dolphins,Giants,,,,
2023,Week 5,2023-10-08,Patriots,Saints,0.0,34.0,0.0,1.0,Patriots,Saints,,,,
2023,Week 5,2023-10-08,Steelers,Ravens,17.0,10.0,1.0,0.0,Steelers,Ravens,,,,
2023,Week 5,2023-10-08,Cardinals,Bengals,20.0,34.0,0.0,1.0,Cardinals,Bengals,,,,
2023,Week 5,2023-10-08,Rams,Eagles,14.0,23.0,0.0,1.0,Rams,Eagles,,,,
2023,Week 5,2023-10-08,Broncos,Jets,21.0,31.0,0.0,1.0,Broncos,Jets,,,,
2023,Week 5,2023-10-08,Vikings,Chiefs,20.0,27.0,0.0,1.0,Vikings,Chiefs,,,,
2023,Week 5,2023-10-08,49ers,Cowboys,42.0,10.0,1.0,0.0,49ers,Cowboys,,,,
2023,Week 5,2023-10-09,Raiders,Packers,17.0,13.0,1.0,0.0,Raiders,Packers,,,,
2023,Week 5,,,Seahawks,,,,,Nan,Seahawks,,,,
2023,Week 5,,,Browns,,,,,Nan,Browns,,,,
2023,Week 5,,,Buccaneers,,,,,Nan,Buccaneers,,,,
2023,Week 5,,,Chargers,,,,,Nan,Chargers,,,,
2023,Week 6,2023-10-12,Chiefs,Broncos,19.0,8.0,1.0,0.0,Chiefs,Broncos,,,,
2023,Week 6,2023-10-15,Titans,Ravens,16.0,24.0,0.0,1.0,Titans,Ravens,,,,
2023,Week 6,2023-10-15,Falcons,Commanders,16.0,24.0,0.0,1.0,Falcons,Commanders,,,,
2023,Week 6,2023-10-15,Bears,Vikings,13.0,19.0,0.0,1.0,Bears,Vikings,,,,
2023,Week 6,2023-10-15,Bengals,Seahawks,17.0,13.0,1.0,0.0,Bengals,Seahawks,,,,
2023,Week 6,2023-10-15,Browns,49ers,19.0,17.0,1.0,0.0,Browns,49ers,,,,
2023,Week 6,2023-10-15,Texans,Saints,20.0,13.0,1.0,0.0,Texans,Saints,,,,
2023,Week 6,2023-10-15,Jaguars,Colts,37.0,20.0,1.0,0.0,Jaguars,Colts,,,,
2023,Week 6,2023-10-15,Dolphins,Panthers,42.0,21.0,1.0,0.0,Dolphins,Panthers,,,,
2023,Week 6,2023-10-15,Raiders,Patriots,21.0,17.0,1.0,0.0,Raiders,Patriots,,,,
2023,Week 6,2023-10-15,Buccaneers,Lions,6.0,20.0,0.0,1.0,Buccaneers,Lions,,,,
2023,Week 6,2023-10-15,Rams,Cardinals,26.0,9.0,1.0,0.0,Rams,Cardinals,,,,
2023,Week 6,2023-10-15,Jets,Eagles,20.0,14.0,1.0,0.0,Jets,Eagles,,,,
2023,Week 6,2023-10-15,Bills,Giants,14.0,9.0,1.0,0.0,Bills,Giants,,,,
2023,Week 6,2023-10-16,Chargers,Cowboys,17.0,20.0,0.0,1.0,Chargers,Cowboys,,,,
2023,Week 6,,,Steelers,,,,,Nan,Steelers,,,,
2023,Week 6,,,Packers,,,,,Nan,Packers,,,,
2023,Week 7,2023-10-19,Saints,Jaguars,24.0,31.0,0.0,1.0,Saints,Jaguars,,,,
2023,Week 7,2023-10-22,Ravens,Lions,38.0,6.0,1.0,0.0,Ravens,Lions,,,,
2023,Week 7,2023-10-22,Bears,Raiders,30.0,12.0,1.0,0.0,Bears,Raiders,,,,
2023,Week 7,2023-10-22,Colts,Browns,38.0,39.0,0.0,1.0,Colts,Browns,,,,
2023,Week 7,2023-10-22,Patriots,Bills,29.0,25.0,1.0,0.0,Patriots,Bills,,,,
2023,Week 7,2023-10-22,Giants,Commanders,14.0,7.0,1.0,0.0,Giants,Commanders,,,,
2023,Week 7,2023-10-22,Buccaneers,Falcons,13.0,16.0,0.0,1.0,Buccaneers,Falcons,,,,
2023,Week 7,2023-10-22,Rams,Steelers,17.0,24.0,0.0,1.0,Rams,Steelers,,,,
2023,Week 7,2023-10-22,Seahawks,Cardinals,20.0,10.0,1.0,0.0,Seahawks,Cardinals,,,,
2023,Week 7,2023-10-22,Broncos,Packers,19.0,17.0,1.0,0.0,Broncos,Packers,,,,
2023,Week 7,2023-10-22,Chiefs,Chargers,31.0,17.0,1.0,0.0,Chiefs,Chargers,,,,
2023,Week 7,2023-10-22,Eagles,Dolphins,31.0,17.0,1.0,0.0,Eagles,Dolphins,,,,
2023,Week 7,2023-10-23,Vikings,49ers,22.0,17.0,1.0,0.0,Vikings,49ers,,,,
2023,Week 7,,,Panthers,,,,,Nan,Panthers,,,,
2023,Week 7,,,Texans,,,,,Nan,Texans,,,,
2023,Week 7,,,Cowboys,,,,,Nan,Cowboys,,,,
2023,Week 7,,,Jets,,,,,Nan,Jets,,,,
2023,Week 7,,,Titans,,,,,Nan,Titans,,,,
2023,Week 7,,,Bengals,,,,,Nan,Bengals,,,,
2023,Week 8,2023-10-26,Bills,Buccaneers,24.0,18.0,1.0,0.0,Bills,Buccaneers,,,,
2023,Week 8,2023-10-29,Panthers,Texans,15.0,13.0,1.0,0.0,Panthers,Texans,,,,
2023,Week 8,2023-10-29,Cowboys,Rams,43.0,20.0,1.0,0.0,Cowboys,Rams,,,,
2023,Week 8,2023-10-29,Packers,Vikings,10.0,24.0,0.0,1.0,Packers,Vikings,,,,
2023,Week 8,2023-10-29,Colts,Saints,27.0,38.0,0.0,1.0,Colts,Saints,,,,
2023,Week 8,2023-10-29,Dolphins,Patriots,31.0,17.0,1.0,0.0,Dolphins,Patriots,,,,
2023,Week 8,2023-10-29,Giants,Jets,10.0,13.0,0.0,1.0,Giants,Jets,,,,
2023,Week 8,2023-10-29,Steelers,Jaguars,10.0,20.0,0.0,1.0,Steelers,Jaguars,,,,
2023,Week 8,2023-10-29,Titans,Falcons,28.0,23.0,1.0,0.0,Titans,Falcons,,,,
2023,Week 8,2023-10-29,Commanders,Eagles,31.0,38.0,0.0,1.0,Commanders,Eagles,,,,
2023,Week 8,2023-10-29,Seahawks,Browns,24.0,20.0,1.0,0.0,Seahawks,Browns,,,,
2023,Week 8,2023-10-29,Cardinals,Ravens,24.0,31.0,0.0,1.0,Cardinals,Ravens,,,,
2023,Week 8,2023-10-29,Broncos,Chiefs,24.0,9.0,1.0,0.0,Broncos,Chiefs,,,,
2023,Week 8,2023-10-29,49ers,Bengals,17.0,31.0,0.0,1.0,49ers,Bengals,,,,
2023,Week 8,2023-10-29,Chargers,Bears,30.0,13.0,1.0,0.0,Chargers,Bears,,,,
2023,Week 8,2023-10-30,Lions,Raiders,26.0,14.0,1.0,0.0,Lions,Raiders,,,,
2023,Week 9,2023-11-02,Steelers,Titans,20.0,16.0,1.0,0.0,Steelers,Titans,,,,
2023,Week 9,2023-11-05,Chiefs,Dolphins,21.0,14.0,1.0,0.0,Chiefs,Dolphins,,,,
2023,Week 9,2023-11-05,Falcons,Vikings,28.0,31.0,0.0,1.0,Falcons,Vikings,,,,
2023,Week 9,2023-11-05,Ravens,Seahawks,37.0,3.0,1.0,0.0,Ravens,Seahawks,,,,
2023,Week 9,2023-11-05,Browns,Cardinals,27.0,0.0,1.0,0.0,Browns,Cardinals,,,,
2023,Week 9,2023-11-05,Packers,Rams,20.0,3.0,1.0,0.0,Packers,Rams,,,,
2023,Week 9,2023-11-05,Texans,Buccaneers,39.0,37.0,1.0,0.0,Texans,Buccaneers,,,,
2023,Week 9,2023-11-05,Patriots,Commanders,17.0,20.0,0.0,1.0,Patriots,Commanders,,,,
2023,Week 9,2023-11-05,Saints,Bears,24.0,17.0,1.0,0.0,Saints,Bears,,,,
2023,Week 9,2023-11-05,Panthers,Colts,13.0,27.0,0.0,1.0,Panthers,Colts,,,,
2023,Week 9,2023-11-05,Raiders,Giants,30.0,6.0,1.0,0.0,Raiders,Giants,,,,
2023,Week 9,2023-11-05,Eagles,Cowboys,28.0,23.0,1.0,0.0,Eagles,Cowboys,,,,
2023,Week 9,2023-11-05,Bengals,Bills,24.0,18.0,1.0,0.0,Bengals,Bills,,,,
2023,Week 9,2023-11-06,Jets,Chargers,6.0,27.0,0.0,1.0,Jets,Chargers,,,,
2023,Week 9,,,Jaguars,,,,,Nan,Jaguars,,,,
2023,Week 9,,,49ers,,,,,Nan,49ers,,,,
2023,Week 9,,,Lions,,,,,Nan,Lions,,,,
2023,Week 9,,,Broncos,,,,,Nan,Broncos,,,,
2023,Week 10,2023-11-09,Bears,Panthers,16.0,13.0,1.0,0.0,Bears,Panthers,,,,
2023,Week 10,2023-11-12,Patriots,Colts,6.0,10.0,0.0,1.0,Patriots,Colts,,,,
2023,Week 10,2023-11-12,Ravens,Browns,31.0,33.0,0.0,1.0,Ravens,Browns,,,,
2023,Week 10,2023-11-12,Bengals,Texans,27.0,30.0,0.0,1.0,Bengals,Texans,,,,
2023,Week 10,2023-11-12,Jaguars,49ers,3.0,34.0,0.0,1.0,Jaguars,49ers,,,,
2023,Week 10,2023-11-12,Vikings,Saints,27.0,19.0,1.0,0.0,Vikings,Saints,,,,
2023,Week 10,2023-11-12,Steelers,Packers,23.0,19.0,1.0,0.0,Steelers,Packers,,,,
2023,Week 10,2023-11-12,Buccaneers,Titans,20.0,6.0,1.0,0.0,Buccaneers,Titans,,,,
2023,Week 10,2023-11-12,Cardinals,Falcons,25.0,23.0,1.0,0.0,Cardinals,Falcons,,,,
2023,Week 10,2023-11-12,Chargers,Lions,38.0,41.0,0.0,1.0,Chargers,Lions,,,,
2023,Week 10,2023-11-12,Cowboys,Giants,49.0,17.0,1.0,0.0,Cowboys,Giants,,,,
2023,Week 10,2023-11-12,Seahawks,Commanders,29.0,26.0,1.0,0.0,Seahawks,Commanders,,,,
2023,Week 10,2023-11-12,Raiders,Jets,16.0,12.0,1.0,0.0,Raiders,Jets,,,,
2023,Week 10,2023-11-13,Bills,Broncos,22.0,24.0,0.0,1.0,Bills,Broncos,,,,
2023,Week 10,,,Dolphins,,,,,Nan,Dolphins,,,,
2023,Week 10,,,Rams,,,,,Nan,Rams,,,,
2023,Week 10,,,Chiefs,,,,,Nan,Chiefs,,,,
2023,Week 10,,,Eagles,,,,,Nan,Eagles,,,,
2023,Week 11,2023-11-16,Ravens,Bengals,34.0,20.0,1.0,0.0,Ravens,Bengals,,,,
2023,Week 11,2023-11-19,Panthers,Cowboys,10.0,33.0,0.0,1.0,Panthers,Cowboys,,,,
2023,Week 11,2023-11-19,Browns,Steelers,13.0,10.0,1.0,0.0,Browns,Steelers,,,,
2023,Week 11,2023-11-19,Lions,Bears,31.0,26.0,1.0,0.0,Lions,Bears,,,,
2023,Week 11,2023-11-19,Packers,Chargers,23.0,20.0,1.0,0.0,Packers,Chargers,,,,
2023,Week 11,2023-11-19,Texans,Cardinals,21.0,16.0,1.0,0.0,Texans,Cardinals,,,,
2023,Week 11,2023-11-19,Jaguars,Titans,34.0,14.0,1.0,0.0,Jaguars,Titans,,,,
2023,Week 11,2023-11-19,Dolphins,Raiders,20.0,13.0,1.0,0.0,Dolphins,Raiders,,,,
2023,Week 11,2023-11-19,Commanders,Giants,19.0,31.0,0.0,1.0,Commanders,Giants,,,,
2023,Week 11,2023-11-19,49ers,Buccaneers,27.0,14.0,1.0,0.0,49ers,Buccaneers,,,,
2023,Week 11,2023-11-19,Bills,Jets,32.0,6.0,1.0,0.0,Bills,Jets,,,,
2023,Week 11,2023-11-19,Rams,Seahawks,17.0,16.0,1.0,0.0,Rams,Seahawks,,,,
2023,Week 11,2023-11-19,Broncos,Vikings,21.0,20.0,1.0,0.0,Broncos,Vikings,,,,
2023,Week 11,2023-11-20,Chiefs,Eagles,17.0,21.0,0.0,1.0,Chiefs,Eagles,,,,
2023,Week 11,,,Falcons,,,,,Nan,Falcons,,,,
2023,Week 11,,,Saints,,,,,Nan,Saints,,,,
2023,Week 11,,,Colts,,,,,Nan,Colts,,,,
2023,Week 11,,,Patriots,,,,,Nan,Patriots,,,,
2023,Week 12,2023-11-23,Lions,Packers,22.0,29.0,0.0,1.0,Lions,Packers,,,,
